75,22
75,32
75,32
75,22
77,32
75,32
73,22
72,32
72,32
72,22
73,32
72,32
70,22
68,32
68,32
68,22
70,32
68,32
66,22
68,65
R,100
R,8
75,32
75,32
75,22
77,32
75,32
73,22
72,32
72,32
72,22
73,32
72,32
70,22
68,32
68,32
68,22
70,32
68,32
66,22
68,65
R,100
R,30
73,22
72,22
70,11
68,43
R,76
75,11
75,11
75,22
75,22
77,32
75,32
68,22
72,32
72,32
72,22
73,32
72,32
70,22
68,86
75,65
72,22
73,32
73,32
73,22
70,32
68,32
68,22
67,32
67,32
68,22
70,32
68,32
67,22
68,86
R,100
R,100
R,37
73,22
75,32
75,32
75,22
77,32
75,32
73,22
72,32
72,32
72,22
73,32
72,32
70,22
68,32
68,32
68,22
70,32
68,32
66,22
68,65
R,86
73,22
75,32
75,32
75,22
77,32
75,32
73,22
72,32
72,32
72,22
73,32
72,32
70,22
68,32
68,32
68,22
70,32
68,32
66,22
68,65
R,100
R,30
73,22
72,22
70,11
68,43
R,76
75,11
75,11
75,22
75,22
77,32
75,32
68,22
72,32
72,32
72,22
73,32
72,32
70,22
68,86
75,65
72,22
73,32
73,32
73,22
70,32
68,32
68,22
67,32
67,32
68,22
70,32
68,32
67,22
68,86
R,100
R,100
R,100
R,100
R,100
R,83
72,22
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,84
73,22
72,22
70,11
68,43
R,76
75,11
75,11
75,22
75,22
77,32
75,32
68,22
72,32
72,32
72,22
73,32
72,32
70,22
68,86
75,65
72,22
73,32
73,32
73,22
70,32
68,32
68,22
67,32
67,32
68,22
70,32
68,32
67,22
68,86
