66,22
R,2
68,22
R,2
66,22
R,2
64,22
R,2
64,46
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,46
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,46
R,2
64,22
R,2
61,21
R,5
63,47
R,1
61,66
R,100
R,100
R,100
R,100
R,100
R,86
61,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,46
R,2
61,22
R,2
63,22
R,2
64,22
R,2
64,22
R,2
64,46
R,2
54,10
R,2
63,9
R,4
64,22
R,2
64,46
R,2
66,22
R,2
68,22
R,2
63,100
63,42
R,98
66,22
R,2
68,17
R,2
68,8
R,2
66,22
R,2
64,22
R,2
64,46
R,2
61,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,46
R,2
64,22
R,2
56,22
R,2
63,22
R,2
64,22
R,2
64,22
R,2
64,46
R,2
64,22
R,2
64,17
R,2
66,8
R,2
68,46
R,2
63,100
63,66
R,100
R,100
R,90
61,22
R,2
63,22
R,2
63,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,17
R,2
64,8
R,2
66,46
R,2
64,70
R,2
64,22
R,2
61,22
R,2
64,22
R,2
64,22
R,2
66,22
R,2
68,71
R,1
63,21
R,5
63,46
R,2
63,100
63,66
R,2
66,22
R,2
68,22
R,2
66,22
R,2
64,22
R,2
64,22
R,2
61,21
R,5
64,22
R,2
61,22
R,2
64,14
R,2
66,14
R,2
68,34
R,2
64,47
R,1
61,10
R,2
59,44
R,55
66,22
R,2
68,22
R,2
66,22
R,2
64,22
R,2
66,46
R,2
66,46
R,2
66,22
R,2
59,17
R,2
66,8
R,2
68,22
R,2
66,22
R,2
66,21
R,3
68,21
R,53
59,22
R,2
66,22
R,2
68,22
R,2
66,22
R,2
64,22
R,2
64,46
R,2
64,22
R,2
61,22
R,2
64,34
R,2
64,34
R,2
64,46
R,2
64,22
R,2
61,22
R,2
64,46
R,2
64,22
R,2
61,21
R,5
64,22
R,2
66,100
66,80
R,100
R,66
54,22
R,2
66,22
R,2
68,22
R,2
66,22
R,2
64,22
R,2
64,22
R,2
61,44
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,7
66,22
R,2
68,22
R,2
66,22
R,2
64,22
R,2
64,22
R,2
61,66
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,100
R,66
66,22
R,2
68,22
R,2
66,22
R,2
64,22
R,2
64,46
R,2
62,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,46
R,2
64,22
R,2
64,13
R,2
64,15
R,2
63,22
R,2
63,22
R,2
63,46
R,100
R,100
R,42
66,22
R,2
66,22
R,2
66,22
R,2
66,22
R,2
68,22
R,2
66,22
R,2
64,46
R,2
61,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,46
R,2
64,22
R,2
64,22
R,2
64,46
R,2
66,46
R,2
68,46
R,2
63,70
R,100
R,100
R,42
68,22
R,2
68,22
R,2
68,22
R,2
66,22
R,2
64,22
R,2
64,46
R,2
63,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,46
R,2
64,10
R,2
63,21
R,5
63,34
R,100
R,100
R,100
R,38
54,22
R,2
66,22
R,2
68,22
R,2
66,22
R,2
64,22
R,2
64,46
R,2
61,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,22
R,2
64,46
R,2
64,22
R,50
56,22
R,2
64,22
R,2
64,22
R,2
64,41
R,2
66,3
R,2
68,100
68,18
R,2
63,100
63,100
63,14
R,2
66,22
R,2
68,22
R,2
66,22
R,2
64,22
R,2
64,22
R,2
61,21
R,5
64,22
R,2
61,22
R,2
64,14
R,2
66,14
R,2
68,34
R,2
64,47
R,1
61,10
R,2
59,44
R,55
66,22
R,2
68,22
R,2
66,22
R,2
64,22
R,2
66,46
R,2
66,46
R,2
66,22
R,2
59,17
R,2
66,8
R,2
68,22
R,2
66,22
R,2
66,21
R,3
68,21
R,53
59,22
R,2
66,22
R,2
68,22
R,2
66,22
R,2
64,22
R,2
64,46
R,2
64,22
R,2
61,22
