66,18
69,18
71,36
69,36
66,36
64,18
62,18
64,24
66,24
59,24
62,73
R,100
R,100
R,56
66,18
69,18
71,36
69,18
66,18
64,24
62,24
59,24
62,73
R,100
R,100
R,100
R,29
66,18
69,18
71,36
69,18
66,18
66,36
64,18
62,18
64,24
66,24
59,24
62,73
R,100
R,100
R,56
66,18
69,18
71,36
69,36
66,24
62,24
59,24
62,73
R,100
R,28
74,18
74,18
76,18
78,36
R,100
R,10
69,73
R,18
69,18
74,18
76,18
78,36
R,100
R,10
74,73
74,36
79,18
78,18
76,18
74,100
74,64
R,100
R,100
R,100
R,48
74,18
74,18
76,18
78,36
R,100
R,10
69,73
R,18
69,18
74,18
76,18
78,36
R,100
R,10
74,73
74,36
79,18
78,18
76,18
74,73
76,18
78,36
R,100
R,100
R,1
69,18
78,36
76,18
74,18
74,36
76,73
69,73
78,36
79,36
78,36
79,36
78,36
76,36
74,36
69,36
76,55
69,18
76,36
74,73
R,100
R,10
78,36
79,36
78,36
76,36
74,36
74,36
69,36
76,73
R,100
R,100
R,38
69,18
78,36
79,36
78,36
79,36
78,36
76,36
74,36
69,36
76,55
74,18
78,36
78,73
R,100
R,10
78,36
79,36
78,36
76,36
74,36
74,36
69,36
76,73
R,100
R,28
74,18
74,18
76,18
78,18
76,18
74,18
71,18
74,73
R,100
R,100
R,100
R,11
81,27
81,27
81,27
79,27
79,27
79,27
79,18
78,18
79,18
78,18
74,73
R,100
R,100
R,74
81,27
81,27
81,27
79,27
79,27
79,27
79,18
78,18
79,73
81,18
R,18
74,73
R,100
R,100
R,1
81,27
81,27
81,27
79,27
79,27
79,27
79,18
78,18
78,18
76,18
78,73
R,100
R,28
69,18
74,18
76,18
78,18
76,18
74,73
74,18
76,36
R,73
74,18
74,18
76,18
78,36
R,37
76,36
R,37
74,36
R,37
69,36
R,37
74,36
73,36
73,36
74,100
74,10
R,100
R,83
66,18
69,18
71,36
69,36
66,36
64,18
62,18
64,36
66,18
59,18
62,73
R,100
R,100
R,56
66,18
69,18
71,36
69,18
66,18
64,36
62,18
59,18
62,73
R,100
R,100
R,100
R,29
66,18
69,18
71,36
69,18
66,18
66,36
64,18
62,18
64,36
66,18
59,18
62,73
R,100
R,100
R,56
66,18
69,18
71,36
69,36
66,36
62,18
59,18
62,73
R,100
R,28
74,18
74,18
76,18
78,36
R,100
R,10
69,73
R,18
69,18
74,18
76,18
78,36
R,100
R,10
74,73
74,36
79,18
78,18
76,18
74,100
74,64
R,100
R,100
R,100
R,48
74,18
74,18
76,18
78,36
R,100
R,10
69,73
R,18
69,18
74,18
76,18
78,36
R,100
R,10
74,73
74,36
79,18
78,18
76,18
74,73
76,18
78,36
R,100
R,100
R,1
69,18
78,36
76,18
74,18
74,36
76,73
69,73
78,36
79,36
78,36
79,36
78,36
76,36
74,36
69,36
76,55
69,18
76,36
74,73
R,100
R,10
78,36
79,36
78,36
76,36
74,36
74,36
69,36
76,73
R,100
R,100
R,38
69,18
78,36
79,36
78,36
79,36
78,36
76,36
74,36
69,36
76,55
74,18
78,36
78,73
R,100
R,10
78,36
79,36
78,36
76,36
74,36
74,36
69,36
76,73
R,100
R,28
74,18
74,18
76,18
78,18
76,18
74,18
71,18
74,73
R,100
R,100
R,100
R,11
81,27
81,27
81,27
79,27
79,27
79,27
79,18
78,18
79,18
78,18
74,73
R,100
R,100
R,74
81,27
81,27
81,27
79,27
79,27
79,27
79,18
78,18
79,73
81,18
R,18
74,73
R,100
R,100
R,1
81,27
81,27
81,27
79,27
79,27
79,27
79,18
78,18
78,18
76,18
78,73
R,100
R,28
69,18
74,18
76,18
78,18
76,18
74,73
74,18
76,36
R,73
74,18
74,18
76,18
78,36
R,37
76,36
R,37
74,36
R,37
69,36
R,37
74,36
73,36
73,36
74,100
74,10
